user_id,content_id,category,sub_category,title,abstract,IsHarmful,HarmCategory
U85401,N27057,Finance,Markets,"Dow tops 28,000 for first time, capping 4-week win streak",The Dow Jones Industrial Average ended at another record high Friday after White House economic adviser Larry Kudlow said China and the U.S. were getting close to reaching a trade deal.,False,Non-harmful
U85401,N13887,Music,Ads Latin Grammys,Fashion hits and misses from the 2019 Latin Grammy Awards,See the best and worst dressed stars at this year's Latin Grammys.,True,Child Sexual Exploitation and Abuse (CSEA) offences
U85401,N6638,Sports,Football Ncaa,Opinion: Baylor football back on top four years after sexual assault scandal rocked campus,"For many watching Saturday night, it will be difficult to get past the name Baylor when the undefeated Bears play Oklahoma. Perhaps that's fair.",False,Non-harmful
U85401,N3491,Food And Drink,Restaurants And News,Everyday heroes step up to help lone Waffle House employee,Sometimes you just have to be the change you wish to see in a Waffle House.,False,Non-harmful
U85401,N60186,Movies,Movie News,Clip - Terminator: Dark Fate,Clip 2,True,Proceeds of crime offences
U85401,N5290,Movies,Movies Gallery,40+ Must-See Movies Coming Out This Fall,"From award season hopefuls to the return of Jumanji, Frozen, and beyond.",False,Non-harmful
U85401,N17863,Sports,Football NFL,Report: Patrick Mahomes Likely Out For Another Week,"You'll have to wait (at least) one week more to see Patrick Mahomes' return to the field. Per NFL Network's Ian Rapoport, the Kansas City Chiefs' star quarterback likely won't partake in the team's early Sunday afternoon tilt against the Minnesota Vikings. Rapoport notes that the Chiefs' activation of quarterback Chad Henne is a likely sign that Mahomes won't return, as they will likely carry only two quarterbacks. Mahomes continues to work off...",False,Non-harmful
U85401,N58715,News,News US,Officer placed on leave after threatening teen skaters at gunpoint,Witnesses said the confrontation began on Saturday night when the plain-clothes officer approached the teenagers and ordered them stop playing loud music.,False,Non-harmful
U85401,N53283,Finance,Finance Companies,The world's most profitable company is about to go public,The oil company that made Saudi Arabia rich is going public. Some say the timing couldn't be worse.,False,Non-harmful
U85401,N35369,Entertainment,Video,Why Emma Watson Is Calling Herself 'Self-Partnered' Ahead of Turning 30,Watson opens up about the stress of turning 30 in the cover story for the December issue of 'British Vogue.',True,Hate offences
U85401,N27738,News,News Politics,"House to hear from US official who said he overheard Trump, Sondland call","In a closed-door deposition, House investigators will hear from David Holmes, the U.S. embassy official who overheard Trump and Sondland speak about ""the investigations.""",False,Non-harmful
U85401,N54571,Entertainment,Celebrity,Celebrities who changed their names,"What's in a name? For a celebrity, a lot. Name recognition is vital. And yet that hasn't stopped some celebrities from changing their names.",True,"Harassment, stalking, threats and abuse offences"
U85401,N6400,Sports,More Sports,"Former North Carolina State, NBA player Anthony Grundy dies in stabbing, police say",Anthony Grundy starred at North Carolina State before playing professionally. He was killed in a stabbing Thursday in Louisville.,False,Non-harmful
U85401,N24409,Finance,Finance Real Estate,Analysis: California is becoming unlivable,The state is plagued by two major issues: wildfires and a lack of affordable housing. Each problem exacerbates the other.,True,Child Sexual Exploitation and Abuse (CSEA) offences
U85401,N65145,Travel,Travel News,"Greek donkeys are still being abused as 'tourist taxis,' PETA claims",The animal rights group claims that legislation recently passed to protect the animals is not being enforced.,False,Non-harmful
U85401,N52850,News,News Politics,Schiff accuses Trump of 'witness intimidation',House Intelligence Committee Chairman Adam Schiff issued a veiled threat against President Trump for tweeting about former Ukraine Ambassador Marie Yovanovich as she testified before the panel in Day Two of the public impeachment proceedings.,True,Hate offences
U85401,N30765,Movies,Movies Gallery,16 of the Most Historically Inaccurate Movies Ever,"Facts, schmacts! You won't want to look to Hollywood for history trivia here's why.",False,Non-harmful
U85401,N64536,Music,Music News,Lil Pump bit by snake on set of music video,"Lil Pump was left bloodied as a snake bit him, and it's all caught on video.",False,Non-harmful
U85401,N34920,Health,Wellness,"This Woman Got a Tattoo That Says ""It's Called Vitiligo"" to Stop Rude Remarks About Her Skin Condition",Dionne Lees had enough bewildered stares and tactless questions to justify getting a tattoo that succinctly explains to onlookers why her skin is missing pigment in some areas.,False,Non-harmful
U85401,N15857,TV,TV Celebrity,Kim Kardashian's Most Iconic Moments,Remember when she broke the internet?,False,Non-harmful
U85401,N9804,Finance,Personal Finance,"8 states, counties and towns that will pay you to move there",Financial incentives beckon for workers willing to start out   or start over   in underpopulated areas across the U.S.,True,"Harassment, stalking, threats and abuse offences"
U85401,N15933,News,News World,Top dog: Hero K9 of al-Baghdadi raid returns to duty after treatment (and presumably treats),"Army Gen. Mark Milley, chairman of the Joint Chiefs of Staff, refused to release the dog's name for security reasons.",False,Non-harmful
U85401,N49588,TV,TV Recaps,Grey's Recap: Till Death Do Us Part,Warning: The following contains frightful quantities of spoilers for Thursday's Halloweenderful Grey's Anatomy.,False,Non-harmful
U85401,N31248,Weather,Weathertop Stories,Halloween snowstorm wallops the Midwest,"A winterlike storm continued to unload snow over the Midwest on Thursday, making Halloween feel more like Christmas in many areas.",False,Non-harmful
U85401,N4331,Travel,International Travel,Five Great Holiday Cruises Worth Taking,These trips will make it the merriest of seasons.,False,Non-harmful
U85401,N34190,Food And Drink,Videos,How to Make Air-Fried Cookies,"Did you know that you can bake cookies in your air fryer? After a little bit of experimentation, Nicole is impressed with the results.",True,Controlling or coercive behaviour (CCB) offence
U85401,N53895,Sports,Football NFL,Tom Brady explains why he's angry at this point in the football season,"New England Patriots quarterback Tom Brady wasn't happy on Monday morning. That much was clear when he logged on for his call with WEEI sports radio. But he wasn't sad, even if he sounded a little down after his team's 37-20 loss to the Baltimore Ravens on Sunday night. ""I'm more angry. I'm just an angry football   I'm like an angry during football season. It's always kind of at a boil   just below boil. It doesn't take much to push me over the...",True,Intimate Image Abuse offences
U85401,N57327,Lifestyle,Lifestyle Buzz,Please Don't Yell at Your Dog!,A new study shows it can cause long-term psychological impacts.,True,"Harassment, stalking, threats and abuse offences"
U85401,N16954,Video,Animals,Russian Law Sets To Improve Animal Welfare By Shutting Down Petting Zoos,"An upcoming Russian law is set to shut down petting zoos in malls in an effort to stop animal cruelty, but the crackdown might leave some animals displaced. Veuer's Mercer Morrison has the story.",False,Non-harmful
U85401,N60799,Lifestyle,Lifestyle Celeb Style,The Most Stunning Evening Gowns in Miss America History,See the evolution from the 1920s through 2019.,False,Non-harmful
U85401,N6194,Health,Health News,New Trump rule to make more health care rates public,The hospital industry says it will sue to stop it from taking effect.,True,Foreign Interference Offence (FIO)
U85401,N10560,Health,Medical,What Are Ocular Migraines and How Are They Different from Regular Migraines?,"For starters, ocular migraines are pretty rare.",False,Non-harmful
U85401,N20078,Autos,Autos Enthusiasts,The Case for a Honda Accord Type R Sport Sedan? How Does 350-HP-Plus Sound?,It wouldn't be hard for Honda to build the sportiest factory Accord that's never existed,False,Non-harmful
U85401,N28828,Sports,Football NFL,Grading the biggest NFL deals ahead of the 2019 trade deadline,"Jalen Ramsey, Mohamed Sanu, and Emmanuel Sanders were all traded before the deadline, but which teams won those deals?",False,Non-harmful
U85401,N23049,Sports,Football Ncaa,Meet the squirrel that went to a Tennessee football game   in a Vols uniform,"Saed Awad of Oak Ridge, Tennessee, rescued Sinan the squirrel, and now they're best friends and huge Vols fans. Together, they're spreading cheer.",False,Non-harmful
U85401,N14102,Music,Music Gallery,Highest paid musicians in 2019,"The music industry has become increasingly dynamic in a world of visual albums, mixtapes, collaboration albums, and more and more streaming. With all of these moving parts, it's difficult to understand how much musicians are actually making. Stacker collected 2018 Billboard data rankings released in July 2019 that show the top 40 paid musicians in the world.",False,Non-harmful
U85401,N12625,Sports,Football Ncaa,South Carolina football put on one-year probation by NCAA,"COLUMBIA, S.C. (AP)   South Carolina's football program was placed on probation for the next year by the NCAA for a former assistant coach's impermissible actions in recruiting a sophomore prospect in the spring of 2018. South Carolina reported the infraction to the NCAA, which considered it a Level II violation. The school and the NCAA handled it through the governing body's negotiated resolution process. The probation, which runs until Oct....",True,Fraud and Financial services offences
U85401,N42137,Entertainment,Celebrity,Celeb couples with big age gaps,Age is just a number for some stars!,True,Terrorism offences
U85401,N30665,News,News US,"America's largest auto retailer sells customers defective used cars, report says",A new report found that one in nine used vehicles sold from AutoNation contained defects.,False,Non-harmful
U85401,N61864,News,News Opinion,The News In Cartoons,News as seen through the eyes of the nation's editorial cartoonists.,False,Non-harmful
